# Dataset for pandas demo
Symbol	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
GAS7	9.345190683	9.450638303	9.116416536	8.622077414	8.496671692	8.573592619	8.520036242	8.423359552	8.436998525	8.428880872	8.458696249	8.315556079	8.288226772	8.230873048	8.37477198	8.464767698
GBP2	13.07048483	13.3090079	13.74936169	13.90587518	13.77923897	13.99486573	14.25742568	14.06431966	14.08661609	13.98241127	14.04202751	14.0626635	14.08793668	14.20243531	14.0626635	13.917396
GCC1	10.64144579	10.63601218	10.6686639	10.93424125	11.46166299	11.3495431	11.2773578	11.26193112	11.26939061	11.29896649	11.2438081	11.23453436	11.35561153	11.31173644	11.33285851	11.48695175
GCC2	8.088988088	8.274829413	8.589127452	8.747481701	8.761599665	8.776044395	8.999518445	8.915751025	9.018296774	8.768007356	8.822493747	8.755976047	8.976803897	8.945905294	8.889699664	8.653762901
GCHFR	11.77896474	12.09801643	12.50262076	12.84888876	12.36639735	12.49629343	12.63646948	12.8432338	12.85925505	13.01844858	13.04420656	13.21368448	13.2106434	13.22021209	13.37565518	13.30274449
GDF15	11.72934331	11.26193112	11.66278712	11.39043896	11.28612472	10.58528139	10.22248167	10.19449057	10.74025071	10.30071933	10.35019551	10.16849513	10.01766594	10.05583663	9.936357993	9.902457977
GDPD3	10.82134758	10.8161218	10.39860294	10.69687524	10.65996533	10.34680379	10.54246554	10.53534629	11.01929873	10.93902791	11.35867666	11.13263721	11.39504448	11.44725597	11.24066163	11.25437166
GDPD5	8.472169046	8.429577323	8.782371023	8.916547305	8.927294811	9.039200961	8.917557996	9.050774859	9.288748703	9.288365622	9.139828969	9.364690229	9.556417637	9.751684452	9.589316037	9.600641711
GGH	9.910639111	9.850051619	9.971333699	9.995068253	9.680442802	9.861920118	9.818337479	9.724180094	9.858431728	9.753823413	9.443693201	9.560525364	9.294048507	8.999179007	8.822126366	8.731654205
GJB2	9.061422597	9.018296774	8.684829538	8.44258644	8.695227697	8.637527288	8.324151422	8.35508852	8.028468692	8.179706146	7.976855741	7.902004028	7.898691635	7.887317047	7.906938076	7.800564199
GLMN	11.41216806	11.27497748	11.24971644	10.83617417	10.56421756	10.62162883	10.76631313	10.7279598	10.7279598	10.65633537	10.58644016	10.78184516	10.56192418	10.6071348	10.72453291	10.8879289
GLT25D1	11.98403094	12.06027005	11.936637	11.69709631	11.39364589	11.26028578	11.09720291	11.13207988	10.95249572	10.97356556	10.97175035	11.09982112	11.03448769	11.00582667	11.07823196	11.10608572
GLTSCR2	14.73919353	14.90746908	15.01251609	15.2010114	15.85800607	15.93287076	15.84792649	15.86524222	15.62215023	15.68630563	15.72806823	15.82398462	15.84392617	15.86524222	15.86076651	15.92761407
GLYATL2	11.28781095	11.26370157	11.39444986	11.72256575	12.89143629	13.22817847	13.91606296	14.07888841	12.98044144	13.38013036	13.3582924	13.75380675	14.27075019	14.35021489	14.37567739	14.23654449
GMNN	11.69413904	11.56129973	11.45148132	11.09650639	10.14059536	10.31532692	10.3906362	10.36198771	10.25267756	10.27569537	10.12564823	9.957121349	9.823996418	9.965627011	9.822695616	9.843374957
GNG11	10.99280468	11.11287804	10.81327083	10.50094872	11.21208578	10.93719814	10.81275882	10.8517529	9.496818892	9.900443443	9.561963438	9.705859006	9.363751279	9.708043787	9.571129333	9.866485617
GOLPH3L	10.32867713	10.65754557	11.04390757	11.15350684	11.30976932	11.31823364	11.51255176	11.23699849	11.34074292	11.23195036	11.21616893	11.17848634	11.41263777	11.30298116	11.43289136	11.37394569
GPAA1	12.73119071	12.81203323	12.89037641	13.09217915	13.00915818	13.00609483	12.77859891	12.81451437	12.87428602	12.68155288	12.73598654	12.71845121	12.56840778	12.44767672	12.58150056	11.4569323
GPNMB	11.31178098	11.40955807	11.64183967	11.80725872	12.10649038	12.1091805	12.38754686	12.30034449	12.3555187	12.41104772	12.46809676	12.45175449	12.68555385	12.7754522	12.76584164	12.50115592
GPR110	11.88786107	11.87640526	11.75068393	11.91847701	12.54236096	12.66442153	12.60968991	12.6018945	12.45094447	12.68147253	12.58891063	12.53422722	12.52529184	12.78338036	12.74253447	12.6546884
GPR12	8.392289205	8.899662943	9.221467441	9.565261578	9.331833904	9.515303573	9.658221926	9.784491993	9.942628198	10.06051729	10.09687365	10.44619348	10.21743698	10.28310491	10.41562344	10.46081203
GPR137B	9.912632488	9.824655526	10.26370607	10.54597231	10.56034438	10.6120542	10.65505206	10.75492047	10.81777354	10.87353567	10.94796087	11.03565062	11.19060271	11.21256784	11.15748667	11.04894909
GPR160	8.980060919	9.006330583	9.071350307	8.887242611	8.74271367	8.945222093	8.967992089	9.043339951	9.446545827	9.276847132	9.668262916	9.623955987	9.64632707	9.805518872	9.862353646	9.945681478
GPR177	11.31501553	11.36757857	11.4605425	11.54165195	11.12807423	11.02508835	10.93070272	10.8909403	10.66375972	10.62542289	10.47036119	10.34756402	10.20341361	10.2554894	10.09459568	10.11728875
GPSM2	12.20816568	12.24800461	12.36214802	12.39281774	12.44767672	12.1207334	12.16304403	12.0481732	12.28961843	12.1597479	11.91262393	11.89288938	11.37070457	11.32079732	11.28337745	11.34328487
GRAMD1C	8.541535409	8.61287862	9.32943801	9.475338347	9.391589883	9.560245487	9.714620362	9.69201837	9.895429132	9.821449031	9.806325347	9.831888695	9.994633752	9.742436599	9.662451733	10.11160356
GRN	12.0578379	12.20958719	12.51822486	12.67457356	12.82722003	13.01177537	13.01671506	13.08267235	13.11334	13.14610961	13.27617297	13.23772222	13.40693818	13.50540608	13.57498636	13.12289
GSG2	8.679491025	8.738971716	8.94872065	8.729984501	8.562626968	8.359457357	8.234862401	8.093814406	8.272968973	8.542194079	8.386287415	8.092715224	7.913769921	7.91889184	7.766720283	7.728886994
GSTA2	9.62473805	9.80780898	9.706924045	9.566737658	8.731829262	8.655903364	8.409762807	8.62505883	8.845891175	8.835137114	8.815682216	8.55197594	8.392289205	8.431108303	8.345056577	8.223229474
GSTM3	8.857537945	8.766999934	9.11068783	9.217597729	9.279507536	9.286389554	9.290678732	9.437692268	9.351152227	9.427734197	9.619913266	9.654414518	9.737927505	9.9925725	10.03211411	10.42246761
GSTT1	11.12449406	11.08890495	11.07406207	11.23234618	11.13942228	11.17089694	11.17089694	11.21848316	11.78499255	11.65155567	11.91411304	11.86145103	11.982984	11.99150435	12.09128123	11.75036013
GTSE1	10.30765321	10.00889903	10.35532747	10.46541885	10.29137276	10.02601242	9.835354511	9.605260422	10.1103329	9.759013845	9.669320956	9.580478442	8.749073167	8.632293543	8.556887274	8.550597322
GUCY1A2	11.335115	11.25889979	10.67047506	10.09782022	10.16514635	10.2782838	10.11352437	10.09233256	9.693244669	9.703053548	9.534981473	9.603673814	9.60002623	9.598595473	9.566737658	9.447782292
H19	10.61533632	10.51808555	10.54073408	10.71127609	9.847359182	9.534534813	9.398651887	9.048700383	10.10896425	9.904770026	9.703321382	9.428389276	8.776351203	8.749407074	8.568689527	8.202188324
H1F0	13.33647746	13.61389948	13.55630205	14.21149613	14.16739777	13.89769144	13.97212561	14.01780735	14.11366283	14.34369216	14.06830042	14.09548354	13.94999743	13.9442088	13.7175346	13.24008158
HARS2	11.48642049	11.65844118	11.5012694	11.23359865	11.24002263	11.19461049	10.80726801	10.91735613	10.58184787	10.62706413	10.72409479	10.68009277	10.3906362	10.50279199	10.33894935	10.57048045
hCAP-D3	9.744309728	9.865828007	9.940988008	9.900443443	9.230285567	9.323157273	9.025757851	9.199224486	9.350730448	9.074555028	8.83376415	8.947649804	8.812340616	8.598726097	8.544587426	8.956524265
HCAP-G	11.9810847	11.94414974	11.90344956	11.85583935	11.14111557	10.96671513	10.81205565	10.53041852	10.99576534	10.97567522	10.58096461	10.27523767	9.4328811	9.300491038	9.056503102	9.057410227
HCP1	8.769811023	8.679188556	8.053038999	8.105181971	7.894256564	7.888703338	7.960808974	7.748272472	7.724168179	7.744540463	7.657226408	7.720127461	7.882032391	7.799262338	7.692372029	8.024552041
HELLS	9.654770126	9.524456317	9.288748703	9.253050582	8.104179433	8.02644303	7.890652708	7.966456296	8.192003513	7.937430119	7.888467512	7.930080822	7.746375373	7.683908426	7.649600899	7.728320597
HERPUD1	12.82476222	13.3976406	13.46911464	13.73788962	14.30486638	14.29445854	14.2648567	14.31821482	14.11217862	14.32007423	14.219611	14.25976479	14.13679738	14.38925845	14.27075019	14.1078089
HES6	12.52244851	12.61721354	12.3264496	12.06606293	11.58237906	11.59931511	11.50852937	11.71395533	11.45006991	11.60034777	11.32036837	11.58546859	11.70051103	11.55508791	11.65731025	11.94165071
HEY1	8.5795243	8.514677579	8.497163823	8.784318207	9.077869247	8.844434165	9.232063709	9.302957513	8.964900366	9.371030643	9.252751854	9.324207729	9.714620362	9.735179945	9.719683225	9.89377324
HIST1H1C	12.37200922	12.46568225	12.4201809	12.60988286	12.60713506	12.845278	12.89397918	12.97846305	13.12538121	13.50292308	13.44276004	13.34127838	13.23898565	13.34341681	13.09004186	13.13604324
HIST1H2AC	10.76674489	10.92980211	11.66688024	11.89870625	12.26555012	11.84670993	12.44334139	12.50262076	12.36913033	12.31326873	12.41025013	12.65801863	12.68155288	12.46480664	12.53008625	12.67732052
HIST1H2AE	8.802713259	9.172400877	9.407763146	9.604736937	9.303351529	9.362398704	9.540199754	9.662716691	10.01729833	10.27365384	10.21958457	10.42131348	10.12737359	10.13981646	10.09530866	10.43671887
HIST1H2BD	11.01794982	11.07456522	11.47458924	12.09726157	12.18087707	12.20742542	12.45369095	12.45352707	12.57895499	12.5850029	12.45248962	12.69318433	12.53214332	12.40807331	12.25970875	12.34593964
HIST1H2BG	9.896448096	10.20479038	10.48535314	10.5498533	10.34726942	10.51753912	10.82646162	10.8747646	11.08273386	11.06877331	11.19379872	11.17595881	11.07244039	11.04937453	10.83057995	11.04390757
HIST1H4C	15.42350145	15.75136845	15.75136845	15.32300737	14.43037121	14.57872339	14.00304775	13.69849615	14.49988008	14.29802301	14.20832082	13.69157536	13.36777261	13.25248323	13.55475194	13.89906997
HIST1H4H	11.18549202	11.0898931	11.1651061	11.33680172	11.64937249	11.56498343	11.57954831	11.78215871	11.87569045	11.97786249	12.07689509	11.99616837	11.73816325	11.67622142	11.68299107	11.73996134
HIST2H2BE	9.84571448	10.08120138	10.54040999	10.72309255	10.37608177	10.70957432	11.07781098	11.00930856	11.4150343	11.43338413	11.26148641	11.33135119	10.87309416	10.75451056	10.74637296	10.48577985
HIST3H2A	9.581166363	9.943877205	10.34181211	10.51237987	10.71965996	10.8161218	10.99788114	11.05128209	11.0212243	11.21105849	11.27199646	11.2666978	11.19016145	11.09040513	11.04177774	11.21370381
HK2	9.7041095	9.309510775	9.001212387	9.479678547	9.548004976	9.644030931	10.0702233	9.982971505	10.0661902	10.12070702	10.29188205	10.31011135	10.61621581	10.62042379	10.54040999	10.78281835
HLA-DRA	9.047366567	9.023070183	9.431814267	9.524456317	9.901987467	9.858431728	10.12903887	10.24083647	9.645826774	9.868983385	9.736170295	10.08836454	9.674117626	9.770928874	9.647335342	9.497226797
HMGA1	12.72235617	12.82954579	12.81918833	12.82780984	12.21026151	12.4075702	11.98159827	12.21122518	12.26741053	12.09456707	11.94775137	11.8087201	11.59269289	11.74798981	11.81260447	11.16539487
HMGB2	11.93163366	12.44410287	12.44600295	12.44410287	11.73376426	11.66501969	11.78940999	11.53998008	12.12509779	12.02832072	11.67698156	11.44725597	10.87041426	10.64962727	10.88551962	10.89609553
HMGCS2	9.111404474	9.199571782	9.46034116	9.940234536	9.549399221	9.874031472	10.01184719	10.00154477	11.54403815	11.62999934	11.54655022	11.35609919	11.19379872	11.26028578	11.11641605	10.86806591
HMMR	12.44979203	12.6133497	12.68932183	12.84331205	12.50146238	12.28508378	12.21274355	12.11870656	12.49504108	12.29816037	11.95758932	11.68395972	10.3474794	10.25279656	10.08503894	9.952397033
HNMT	9.496844022	9.76768634	10.13300796	10.13916598	10.1871412	10.12648989	10.31481768	10.30923639	10.28662074	10.40718379	10.298376	10.35295016	10.29703573	10.31407256	10.36072096	10.41737809
HNRPA2B1	15.24378746	15.24378746	15.37968074	15.42761558	14.74404748	14.8601771	15.02725402	14.93662849	14.87603674	14.79020897	14.71494259	14.46949002	14.55073213	14.3918644	14.3545239	13.9182956
HNRPR	13.19969598	13.39495054	13.35257455	13.09104462	12.78104663	12.61404373	12.64674878	12.47692582	12.74830884	12.55970125	12.67350394	12.6319418	12.34489568	12.2286	12.37591753	12.34990802
HPRT1	13.31697883	13.63559745	13.53443139	13.19427407	12.31545577	12.31698711	12.30648398	12.21825262	12.35577157	12.44954382	12.30130438	12.22752509	12.29263026	12.40588285	12.43354092	12.36739181
HPSE	10.85135731	10.78788829	10.68347787	11.04435487	10.64677399	10.60473646	10.80187485	10.9165639	11.46544529	11.52439785	11.48898273	11.3975833	11.42478379	11.46841902	11.37547165	11.23784187
HRAS	12.2971369	12.08815214	11.97441981	11.73414124	11.58599767	11.2824574	11.39364589	11.19060271	11.66770633	11.56129973	11.49853897	11.59215153	11.15168084	11.26822736	11.29591643	11.04033224
HRIHFB2122	11.0276104	11.22610855	10.84431624	10.59096112	10.45625838	10.45312024	10.40388356	10.48024524	10.24666851	10.39785219	10.28916556	10.3600874	10.29422743	10.4524951	10.44644871	10.39042142
HRK	8.884304664	8.830585388	8.976803897	8.985825423	9.023070183	9.007914054	9.21539101	9.160730232	9.300491038	9.564453457	9.588243973	9.844866449	9.789322461	9.835354511	9.84440232	10.09627832
HS6ST2	9.483828188	9.578676827	9.166592091	8.873088051	8.519773076	8.443904761	8.51499472	8.497869554	8.262143182	8.334093537	8.260481115	8.131529571	8.136250221	8.055969206	8.218915645	8.215117464
HSD11B2	12.63878715	12.84422269	13.94652246	14.44851235	14.11757917	14.6569762	14.66578236	14.82079219	15.27614763	15.41943052	15.44182296	15.59489926	15.75845906	15.904178	15.87337133	15.76142876
HSP90AB1	14.93214295	14.87603674	14.79020897	14.56580822	14.75165487	14.71995239	14.71092738	14.75486202	14.19004768	14.10080497	13.96242974	14.05529789	14.23200686	14.26156946	14.14711208	13.80960185
HSPA12A	10.1628385	10.00737491	10.01968242	9.906990255	9.526218095	9.546772379	9.351152227	9.487945892	9.246014356	9.154099942	9.131256206	9.143042482	9.328989999	9.401208899	9.286389554	9.450280069
HSPA14	11.52061325	11.77039714	11.43289136	11.27087246	10.8539565	10.89684043	10.95104897	10.82095005	10.92801689	10.97718842	10.99539109	10.8048342	10.76079753	10.8863418	10.74460307	10.90816267
HSPD1	12.63440491	12.58725329	12.4175493	12.01145698	11.93714243	11.77386042	11.85497582	11.80835062	11.58904789	11.58788934	11.57642114	11.45146366	11.60074053	11.4597611	11.42900405	11.47794657
HTR3A	8.126625214	8.325084262	8.469361691	8.535668283	8.92415865	8.999518445	9.248251432	9.448475822	8.827013289	9.164490417	9.11068783	9.380538364	9.14797907	9.317467641	9.322854822	9.509289361
IARS	12.12440504	12.17569692	11.80719012	11.68737949	12.45085477	12.03031134	11.6096544	11.52061325	11.35927783	11.34015924	11.27629408	11.16147822	11.19461049	11.0460867	10.96721252	11.00982683
ID1	11.63907479	10.96901307	11.28303809	11.53332726	11.69725365	11.35391226	11.30814427	11.69250217	12.17940708	11.87311597	11.9363732	12.19231671	12.52625317	12.28557954	12.39382122	12.25155267
ID2	11.03981263	12.01580119	11.51825046	11.75430204	11.72646817	12.0918899	11.90417573	12.18661791	11.95495638	12.34754888	12.10411188	12.23089095	12.32581344	12.59757217	12.4201809	12.55584352
ID3	14.58571635	14.11599981	14.33507134	14.42168269	14.56025826	14.59594664	14.37567739	14.44208991	14.98863516	14.95759519	15.01251609	15.08529911	15.30094371	15.41263948	15.34418034	15.40462828
IDH3A	10.53279995	10.60266464	10.28000106	10.03422424	9.830564157	9.877408867	9.948074029	9.954673794	9.739197253	9.693244669	9.907748122	9.900856543	9.908613094	9.936357993	9.972257085	9.602917502
IDI1	12.20924962	12.06317639	11.77393147	11.62133755	11.16833005	11.18651973	11.39979497	11.34782175	11.58367691	11.49095978	11.37584136	11.30248141	11.19228384	11.2458609	11.14950443	10.95155854
IFI16	9.229469461	9.564154197	9.523577248	10.10524521	10.52665453	10.7682948	10.87215596	11.04757403	10.40886264	10.85510534	10.27523767	10.67735618	10.25481433	10.33691128	10.49973153	10.41453134
IFI44	12.1597479	12.40831996	12.5878766	12.91882901	13.11029839	13.00449007	13.2106434	13.22556366	13.03430079	13.03780559	13.03979549	13.32801306	12.85994143	12.92348774	13.11156796	12.92411257
IFIT2	10.67384	11.24971644	11.16091354	11.42080014	11.76883901	11.86841217	12.13808371	12.13330422	11.49277888	11.79125826	11.71900649	11.72209286	11.56858531	11.69826057	11.85208396	11.76943478
IFRD2	10.52527571	10.4140916	10.10524521	9.569751811	9.731055372	9.806325347	9.695011568	9.677769715	9.409226054	9.436627821	9.444284682	9.573007104	9.532817511	9.571814694	9.537650763	9.390101575
IGBP1	12.05976062	12.04686134	12.36310118	12.83787812	13.02305292	13.00915818	13.09635701	13.11087183	13.20204963	13.21368448	13.31315113	13.33204919	13.47539111	13.44520089	13.4173534	12.90992203
IGFBP2	12.02049446	12.15635603	12.02632585	12.02832072	11.85964159	11.70003663	11.49226762	11.47530748	11.41137238	11.39411802	11.34916075	10.99652425	10.7982873	10.79607458	10.64772805	10.07884488
IGFBP7	12.4189514	12.35577157	12.38092625	12.2887163	12.14791074	11.65906373	11.68043671	11.45329331	12.08526149	11.86094733	11.89749128	11.52316314	11.16391599	10.8994799	11.02009792	10.62511059
IL10RB	13.40700464	13.25679695	13.60931401	13.87465859	14.14423512	14.0044426	14.02676914	14.19187391	14.33924972	14.34829512	14.29802301	14.4357055	14.35021489	14.219611	14.36675352	14.55306064
IL13RA1	12.18104241	12.23613468	12.26012539	12.46480664	12.47636237	12.48783885	12.81654563	13.03979549	12.79450939	13.06408219	13.03131692	13.0812995	13.20204963	13.06657067	13.15313648	13.07181915
IL17RC	9.021614761	8.986565315	9.300491038	9.465135259	9.460880801	9.825130773	9.641335945	9.621248166	9.81230425	9.744746004	9.731556682	9.816972996	9.832444637	10.02082714	9.93220102	9.209260584
IL1F7	11.17672844	11.47795382	11.58367691	11.4960329	11.25123751	11.09868755	11.335115	11.01828329	11.39209384	11.34375249	11.17242116	11.08890495	10.56672627	10.54403553	10.36827742	10.44726065
IL27RA	10.05091906	10.06413719	9.699038839	9.258033139	9.187760907	9.111404474	9.202862319	9.154782612	8.948238548	8.993368526	9.004439606	8.815138664	8.829840397	8.988605274	8.847838397	8.365631365
IL32	9.773255995	9.837440506	9.737927505	9.574662669	9.620348677	9.501896408	9.527761936	9.397130025	9.182296026	9.05860344	9.173076317	8.710675024	8.909794561	9.000771028	8.843828759	8.562354066
